142564357983830016	NONE
142564528918507521	N
142565026346176513	P
142566473481715712	P
142566576502214656	N
142566834342862850	NONE
142567660427821056	N
142568604704063488	NONE
142569044107735042	N
142569426569527296	N
142570314918936577	P
142571186566602752	P
142572924950413312	NONE
142573377415168000	N
142573444284956672	P
142574152023420928	N
142574263776452608	N
142574305568501761	N
142574890103488513	P
142575012468097024	P
142575019338371072	N
142575362604400640	N
142575504363499522	N
142575507953819648	P
142576458605408256	N
142576466452938752	N
142576752072462336	N
142576984894078976	N
142577377187340288	NONE
142578020857810945	N
142578208867487744	P
142578414765875201	P
142578661336428545	P
142578786641256448	N
142579195493613570	N
142579652672761856	NONE
142579665473769472	N
142579806360449024	N
142579971389526018	N
142580110325854208	N
142580414505172994	N
142580645732954114	P
142581165973450753	N
142581511131115521	N
142581553120292864	N
142581599500902400	N
142581675610750976	P
142581735383777281	N
142581832377057280	N
142581903717969920	N
142581933560438784	NONE
142581960945041408	N
142582443743002624	N
142582537510862848	NONE
142582728381038592	NONE
142582992362156033	P
142583193185431552	NONE
142583194955427840	P
142583294620471297	P
142583341705736192	P
142585106912120832	NONE
142585233814978560	N
142585546496151552	NONE
142585649684430848	NONE
142586334857531392	N
142586986367160320	NONE
142587062426677249	P
142587244220387328	P
142588701602627585	N
142588808687390721	P
142589720294203393	P
142590612426862592	P
142590880900059136	N
142591911348273152	N
142592805192208384	P
142594824342745089	P
142595353957511168	P
142596653881368576	P
142597304245960706	P
142597613647175680	P
142598104972148737	P
142598111427174400	P
142599908766126080	N
142599920094937088	N
142599953318023170	N
142600275583176704	N
142600652638523392	N
142601387715473408	P
142602222872707072	NONE
142603573480534018	P
142606754168057857	P
142608675834568704	N
142609067456729088	N
142609135295410176	N
142609319848972288	NONE
142609493598019585	P
142609749626720256	P
142609764294201344	N
142609886801432577	N
142610505360621569	N
142610717332357120	P
142610940263804928	P
142611302198689794	P
142611358784032768	P
142612310131867648	P
142613147986042881	N
142614927918641152	P
142616947081748480	P
142617920466452481	P
142621769524719616	P
142622495323860992	NONE
142624100932792320	P
142624223330975744	P
142624520098955265	P
142624972504969216	N
142627173730230272	P
142627347961622529	P
142630210720894976	N
142630774716366848	P
142632591433015296	P
142633873430417408	P
142633951603851264	P
142635062612078592	N
142636720456867840	N
142636728614780929	N
142636870361296896	P
142637518884581376	N
142637568649990144	P
142637862909771776	P
142637955327066113	N
142640074557882368	P
142640711303569408	N
142640871559532544	N
142640934197272578	N
142641864200294400	P
142642597163315200	P
142642638930198529	N
142642819490783233	P
142644790293573633	P
142646592263028736	P
142649936905908225	P
142650359725305856	N
142650383142100992	P
142650910328369152	P
142651414441771008	N
142652570635223041	P
142652754853232641	P
142652930141597698	N
142653291036282880	P
142654693649293312	P
142655624231124992	NONE
142656972297211904	N
142658082110054400	P
142658199269552128	N
142659463223050241	N
142659595624644608	N
142659607305797632	P
142659680894857218	NEU
142659729020301312	P
142659780748644352	NONE
142659865691701248	NONE
142661421698781185	N
142663000241872896	N
142663028939304960	P
142663107670577152	P
142663437972021248	P
142664015800307712	N
142664042799042560	N
142664180229607424	P
142664724314722304	P
142664987222089728	P
142665714766065664	P
142666389134643201	N
142666859546808321	N
142667240217649152	NONE
142668591895023616	NONE
142669247859015680	N
142670030377725952	NONE
142671129641877504	N
142671399897677824	NONE
142672767601475584	NONE
142672988897161218	NONE
142673715002474496	P
142674580484526080	P
142675421253742592	N
142676227545767937	P
142676481728970753	N
142676824596545536	N
142677246589673472	N
142677443076038656	NEU
142677610026110976	N
142677672743546880	N
142679594351329280	P
142679648654987264	P
142680368875712512	P
142681173792010240	P
142681269736706048	P
142681555083599872	P
142681721610047488	NONE
142682083649789952	NONE
142682109826449408	P
142682238671269888	N
142683474556497920	N
142683736906010625	P
142684407151599616	N
142685106111397888	P
142685476506181632	P
142685649093394432	N
142685698443583489	P
142686298333913089	N
142686315597668353	N
142686577804578816	P
142687103514447872	P
142687564975968257	P
142687787928399873	P
142687872435228672	P
142688183761633280	P
142688519607955456	N
142689128818028544	P
142689316781568000	N
142689358384857090	N
142689508482220034	P
142689810824445952	P
142689915002556418	N
142690520504877056	P
142690790945206272	P
142690894859091968	P
142690936768577536	N
142692568159879168	P
142692686653169664	N
142692889745571841	NEU
142692962298630144	P
142693331988783105	P
142693964967968769	P
142694694038683648	P
142694727643443200	P
142694800863404032	N
142695086893957120	P
142695213767462912	P
142695243232460800	P
142695798990311424	P
142696054087880704	P
142696207716859904	P
142696960611188736	P
142697072167092229	P
142697117973098497	P
142697981806780416	N
142698014899843072	NONE
142698312460541952	P
142698379040927744	N
142698573497249792	P
142698759602708480	N
142698978180472832	P
142699518637510656	N
142699722614915073	NONE
142700799087230976	P
142700943832649728	P
142700955782221824	P
142701247089221632	N
142701580561555458	P
142702318377381888	P
142702479040184320	P
142703377942446080	P
142705091311443968	P
142705299713822720	N
142706170153537536	P
142708657744912384	N
142709555879612416	P
142710223201763328	P
142710278134571008	P
142710932127219713	P
142711073798230016	P
142712949335789568	P
142713771528433664	P
142714605322502144	P
142716216916713472	P
142716664595755008	P
142717294127230976	P
142718724305207297	P
142718975380430849	P
142719132205461504	P
142720454799536128	NONE
142721912131428352	P
142722375220342785	N
142723666705256448	P
142724232823058432	N
142725356141547520	N
142726767159951360	N
142727317968531456	P
142727796999995394	NONE
142729172626833408	NONE
142730160142172160	P
142731430521352192	N
142731546955227136	P
142732923215417344	N
142733457250983936	N
142734064548450305	N
142735637580226560	P
142735779729391616	P
142736680405843968	P
142737134254698496	N
142737195386679297	P
142739412667727872	P
142740786281332737	P
142741404421070848	N
142743606225149952	N
142746245558054912	P
142746286234419200	P
142747105310674944	N
142748148815761408	NONE
142750268700897280	P
142752498585829376	P
142752865436434432	P
142753352135090176	P
142753738644393984	P
142754897467682816	NONE
142757498292678656	P
142760399257866240	P
142761164881928192	P
142761364446908416	P
142761445514416128	P
142761515529940993	P
142762316914626560	P
142763641844928512	P
142764076924280832	P
142765230760529921	P
142768731179843585	N
142785189276434432	N
142788522946998272	P
142788819555594240	P
142792844330020864	P
142793848769347584	P
142794428652863488	P
142797344512028673	P
142797474376073216	NONE
142800990876340224	NONE
142832674665537536	NONE
142854897455480833	N
142861902308065280	NEU
142867457919565824	N
142868790236033024	N
142876285050433536	N
142876736789557248	N
142876876040441858	N
142879052779364352	P
142880598174871553	NONE
142880794170499073	NONE
142880919735369728	P
142882498555285504	P
142885428905787392	N
142887447808835584	P
142887786691825664	P
142890465992257536	N
142891079727980544	P
142891881980899328	NONE
142892411637612544	NONE
142893141773651968	N
142893813671804928	P
142894061366415360	N
142894587235672064	P
142894734485110784	P
142897261955911681	N
142898373018664960	N
142900260291883009	NONE
142900486666846208	NONE
142900986053279744	P
142901805683179520	P
142902487349862400	NONE
142903418883809281	P
142905898292088832	N
142906469921210368	N
142907297499320321	P
142907717684699136	N
142908330078257152	P
142908385589854208	P
142908388823670784	P
142909336434393088	P
142911390108225536	N
142911784049840128	P
142913616184737792	NONE
142914940007755777	P
142916353433677824	P
142916851083640832	P
142918808921837568	N
142919835469361152	P
142920068500688896	P
142920655027965952	P
142920984662507520	P
142921008465190912	P
142921661086318592	N
142921854837985282	N
142921963915051008	N
142922854890090497	N
142923030912442368	P
142923751586152448	N
142924196199145472	P
142924303346839553	N
142925733260558336	NONE
142926235226480640	NONE
142926473391640576	N
142927332796149760	P
142929065211478016	N
142929179577565184	P
142929479797448704	P
142931984426086401	P
142932036280262656	N
142932838382190592	P
142932925812457472	NONE
142934077174067201	N
142935158310449152	N
142935743797542912	NONE
142935834520338432	N
142936015705874432	P
142936033980465153	N
142936106130878464	N
142937889737687040	NONE
142937898679926784	P
142937994159063040	N
142938113671561216	N
142938260459618304	P
142938844772302848	P
142939080127291392	P
142939145159966720	P
142939159970070528	N
142939632370323456	P
142939653325074432	N
142939905796997120	P
142939964525645824	P
142940198135808000	NEU
142941009360338944	NONE
142941163152867328	P
142941232128212992	P
142941620634001408	P
142941750435135489	P
142942311817560064	P
142942626591682562	P
142942727196258305	P
142942801808719872	N
142943132777054208	P
142945459969859584	N
142946700363964416	P
142946825509416960	P
142947207451131904	NONE
142947600679702528	P
142947712017510401	P
142948035603869696	P
142948206114914304	N
142948304857202688	N
142948463569674240	N
142949280955645953	N
142950219250806784	P
142950640790933504	N
142951487113396225	N
142952496527187969	N
142952916314099712	P
142953080567242752	P
142956192958918656	N
142956380121333761	N
142957042330636288	P
142957057325273088	NONE
142957474960506881	P
142960606285283328	N
142961386450980865	P
142962257209475072	P
142963129616318464	P
142963160268288000	NONE
142963333304299520	N
142963684732448768	NONE
142965853984538625	N
142966003108818944	NONE
142966632535429120	N
142966911049793537	N
142967211408101376	N
142969715667636224	N
142969811029344256	P
142970001501069312	N
142970753074204674	P
142971572330835968	N
142973052223889408	NONE
142973355425939456	NONE
142974365351411712	P
142974978235707392	P
142976653809827840	NONE
142977002289381376	N
142978452520308736	N
142979165384228864	N
142979616158658560	NONE
142981004787855360	P
142981434817253376	P
142983931552210944	NONE
142985990695424000	N
142986572525080577	P
142987983841271808	N
142988916008550400	N
142988933440094209	N
142989226626134016	N
142990234257330178	NONE
142991417525018624	N
142992579049422848	N
142992654202974208	P
142993597086707713	N
142993638169919489	N
142993814448115714	N
142995207531663360	P
142995481692344320	N
142995839579725825	N
142996941092044800	P
142999531531927552	N
143000953925279745	P
143000955879833602	N
143002027771961344	N
143006005100429312	P
143006022754254848	P
143006764739215361	P
143007747426877441	P
143009838891401216	NONE
143010537410801664	P
143011083484016640	NONE
143011530512932865	P
143011961620279296	N
143011968050139136	N
143012759569842176	NEU
143012773687853057	P
143013405039661056	P
143014465233887232	NONE
143014510125518849	NONE
143015288328302594	P
143017806877818880	N
143020391730905088	P
143021291555930112	P
143023199825838080	NONE
143023731642597376	P
143024715857010688	P
143024898720276480	P
143025390678585344	NONE
143025977654648833	P
143026259323125760	N
143026554564395009	P
143026660973875202	P
143026775520329728	N
143027893965045761	NONE
143030020972093440	NONE
143030259569262592	NONE
143032273208475648	P
143032915259949058	P
143033522595184641	P
143033545106014208	N
143035393191849984	P
143036369692934144	P
143037143604932608	P
143038964306161665	P
143039577744089088	P
143039826369855489	NONE
143040089847640065	P
143040383029481472	N
143040463329435648	P
143041508923289600	P
143041828457943040	P
143042254657945601	P
143048516183408641	P
143050908740227072	P
143053237694640128	N
143055259592441856	P
143059757241090048	NONE
143061402897235968	NONE
143061721949540352	P
143062209499627521	P
143062707980083200	P
143064254705188864	NONE
143066981405425664	N
143067462559207426	N
143069328256942080	NONE
143071315325222912	P
143071607315898368	P
143071979979816960	NONE
143072034455420928	NONE
143075344398819328	P
143076081530970114	P
143076132567265280	NONE
143076342227931137	P
143076620754886658	NONE
143076847314419713	NONE
143076950477520896	P
143077000834322432	P
143078244055392256	P
143078932441341953	N
143084261191331841	NONE
143085048663519232	P
143085236396363776	N
143085421763629056	N
143085790753337344	P
143085854783569921	NONE
143086147306917888	N
143086299321081856	N
143086905519652864	N
143087130023952384	N
143089793729961984	P
143090193874944000	N
143091511180017664	P
143091582378328065	P
143091828621721600	P
143092528319709184	P
143092815231074304	NONE
143093371085389824	NONE
143093376751906816	N
143097568048582656	P
143098187014615040	N
143098883231318016	P
143099512888623104	P
143100140364890113	P
143100550735609856	P
143100962947604480	N
143101692181880832	P
143102064464109569	P
143103085202522112	P
143104178087137280	N
143104426532536320	P
143104441669783552	N
143104555285102592	P
143104570363609088	P
143104673476395010	NONE
143105307260882944	P
143105610739757058	P
143106382940471296	N
143107870089687040	N
143108321954643969	N
143108908314144770	P
143109893203828736	NONE
143110928429359104	NONE
143111691054481408	P
143113319480430592	N
143113510350618626	NONE
143114410871885825	P
143115051304370177	N
143115364451094528	P
143116288930234368	N
143116996572229632	P
143118978607366144	P
143119868558979073	P
143121209683476480	P
143122082392309760	NONE
143122167368921088	N
143123312896245760	P
143124252168695809	N
143124983613362177	P
143125203327795202	NONE
143125471415111680	N
143130092799926272	NONE
143130145249705985	NONE
143130712743231488	N
143132398673084416	P
143133670075670529	P
143134413998391297	P
143138486642417665	P
143139971702849536	NONE
143158177419104257	P
143158813564993536	N
143158976178171904	P
143162688317571073	N
143170089959698432	P
143194267857326080	P
143195469277970432	P
143201554986569728	N
143217215058087936	P
143220422341697536	P
143236169671512065	P
143236590385377280	P
143236959425413120	P
143238340915888128	N
143240529017180160	P
143240794785062912	P
143241271232827392	P
143242943640252416	NONE
143246339264880640	NONE
143246825816719360	N
143248967789056000	N
143249527716061184	N
143249585597452288	N
143249732230324224	N
143249777067429888	P
143251773224792064	P
143252050136924160	N
143252917640626176	P
143253100503908353	N
143253311238324225	P
143254574340382720	P
143254823792410624	NONE
143255052398764032	P
143255354963267584	NONE
143255571720708096	N
143255616411021312	N
143256679474139136	P
143256986207789056	P
143257404811902976	P
143257416786644992	N
143257668428103681	P
143257719179198464	P
143257935978573825	N
143258143818924032	P
143258549399728128	P
143258747983233025	NONE
143259300746366976	NONE
143259500420407296	NONE
143259667957686272	NONE
143259963463180288	P
143260700930883584	NONE
143262000825372672	N
143262198939123712	P
143264765987397632	N
143265168745443328	N
143265466314530816	P
143265835727847424	P
143265879591890944	N
143266054917996544	NONE
143266251299504128	N
143268082792665088	N
143270937255608321	N
143271792658747392	P
143273100077830144	P
143274137996115968	N
143274313703895040	N
143274312470761473	P
143274450144604160	P
143274540649299968	N
143275300380352512	N
143276035058831360	P
143276530951393281	N
143276977271488512	P
143277024159596545	N
143277577514123264	N
143278485912293377	NONE
143278764665737216	P
143279569078722560	N
143280646134054912	P
143281248574517248	P
143281412806676480	P
143282372018835456	P
143282927868977152	N
143283697976750080	N
143284420797931522	NEU
143284502540722177	NONE
143284582706458625	NONE
143285424700395522	N
143286179951939584	P
143286453642862592	N
143286584299626496	P
143286604025438208	P
143287209234141184	NONE
143289261309952000	P
143289954804576257	P
143290078960160768	P
143290758735212545	P
143291050855890945	P
143292509207019520	N
143293469060894720	N
143294472153870336	P
143294744422920193	P
143295630519959552	P
143297161797443586	N
143298981689167872	P
143299229421539329	P
143299428114108417	P
143300803015352320	P
143302150682980352	P
143302713575358464	NONE
143302742117588992	NONE
143305150189146112	NONE
143305239083225089	P
143305638074777600	P
143306107589378049	P
143306113595613184	P
143306459608924160	N
143307325715918849	P
143308046238613505	P
143309276138582017	P
143309849558654976	P
143310826152001537	N
143311325781688320	P
143311520619700225	NONE
143311811792478208	N
143312025186078721	NONE
143312506419552256	N
143312701140111360	P
143312815934013440	N
143313079034322944	N
143313092959420417	P
143313590705860608	N
143314019497951232	P
143316825554423808	N
143317929319079937	P
143318021602164736	P
143318826623320064	N
143319344070410240	P
143319856677273601	NONE
143320766916739072	N
143320805223305217	N
143320851436146689	P
143321977824878592	P
143324415139123201	P
143326161395650560	P
143326707598888960	NONE
143329374941364224	N
143329984906395648	P
143330780867862528	N
143331949518397440	P
143332965567569920	P
143334954531692544	P
143335410947469312	P
143336459636719617	N
143336742664155136	P
143337716455710721	P
143338127963066368	P
143338531278954496	N
143339552231260160	P
143340295143178240	NONE
143340532649820160	P
143342594385117186	P
143342774652116992	NONE
143343159265591296	P
143343205155479553	P
143343216819830784	N
143343263871549442	P
143343405995540481	P
143343753497808897	N
143343781368963075	P
143344627301367808	N
143344657328373760	P
143345317230809088	N
143345441784860673	N
143347335295016960	N
143347796265811968	NONE
143347892353110016	P
143347911357509632	P
143348508559286272	P
143349421969653760	P
143349461651963904	N
143349488092848129	P
143349562948595712	N
143350075018584064	NONE
143350315486420992	NONE
143350647599804417	P
143351165478895617	P
143351236824023040	P
143351900975280128	N
143351958659543040	P
143352292710678529	P
143353566680195072	N
143353629821247488	P
143353794615443457	P
143354094961180672	NONE
143354577469702144	P
143354692427190272	P
143354902893178881	P
143355412723412992	P
143355793683660800	P
143356099024793600	P
143356153198411776	N
143356410632220672	P
143357631510233088	P
143357838809509890	N
143357855569944576	P
143358254305648640	NONE
143358463337168896	P
143358541040857088	N
143358688307060736	N
143358714810875905	P
143358733941092352	N
143359433278369792	N
143359642121150465	P
143359677571407873	N
143360077368270848	NONE
143360508140064768	P
143360586493870080	P
143360685055811584	NONE
143360923040616448	P
143360972868943872	P
143361232316010499	P
143362260163764224	P
143362603618533378	N
143362635797245954	P
143363333280636930	P
143363410199986176	P
143363528718430208	NONE
143363676559257600	P
143364063974539264	P
143364200138412032	P
143364201396699136	P
143364244635783168	P
143364373145063424	P
143364410092687360	P
143364517198446593	P
143364573360168960	P
143364722270547970	P
143364913287544832	P
143365041264132097	P
143365902497357825	N
143365926333587456	P
143366195188477952	P
143366210543816704	NONE
143366399778242560	P
143366402177372160	P
143366597342531585	P
143366900464885760	P
143367611160346625	P
143367610430521344	NONE
143367689350553601	P
143368283658268672	N
143368291426119680	N
143369100595433473	P
143369145105387520	P
143369276563267584	P
143369360197689345	P
143369415071764482	P
143369510831915008	P
143369848569856000	N
143370057450389506	P
143370849804754945	N
143370855177650176	NONE
143371489922654208	P
143372098486800385	P
143372617766813696	P
143372826819309569	P
143372917999271937	NONE
143372929856573440	P
143374477785444352	P
143375007916101633	NONE
143376187866087424	P
143376224553676801	N
143376466384666624	N
143376602695348226	P
143376702603669505	N
143376794643476480	N
143377363022004225	P
143377552008949761	N
143377891231678464	P
143377992515719168	P
143378020877615105	NONE
143378757430951937	N
143378916114042880	N
143379243978604545	N
143379382256402433	P
143379961733062656	P
143379989331591169	N
143380484771151873	P
143380919611432960	N
143381565093851138	P
143383531350007808	P
143384444907171840	N
143385157892714496	N
143385448788672512	N
143387284459360257	N
143387520875503616	P
143387940393988096	N
143388169281339392	N
143388548656140291	NONE
143389342608531456	P
143389780850376704	N
143392348393574400	NONE
143393733247909888	N
143393833063944192	P
143394135393574913	NEU
143395300835475457	P
143395611121688576	N
143395840189411328	NONE
143396074994929665	N
143396366658449408	N
143396435684114433	P
143396511391285248	N
143396750831525889	NONE
143396869819740160	NONE
143397584126488577	NONE
143397822325211137	P
143398467979587584	NONE
143398676813975553	N
143398797794488320	P
143400464057249792	P
143401075221868546	P
143402202088751104	P
143402877988249600	N
143404151362170880	P
143405982628855810	P
143406344739893249	P
143407005426651136	P
143408056825421824	P
143408363055747072	N
143408503090982913	N
143408521751429120	N
143409276432560129	P
143410359758364673	P
143413100434042880	P
143413191232323584	N
143413456018747392	P
143413634041774081	P
143413660629475328	P
143414683339206656	P
143415619256197120	P
143415963952480256	P
143416002435231744	P
143416344182931456	P
143416588358529024	N
143416763449753600	P
143416805686390784	N
143416931326767105	P
143417119458066432	P
143417143919247361	P
143417154103029760	N
143421407181807616	P
143421915032338432	N
143423560608788480	N
143423716783697921	N
143423807988834304	NONE
143424180610809857	N
143426359878885376	P
143426749391323137	N
143426882308812800	N
143427010147008513	P
143427502449233920	NONE
143428090746515457	NONE
143428818907054082	N
143429474782949376	NONE
143430530988376066	N
143430747536109569	N
143430805023244288	P
143430828091908097	P
143430926939062272	P
143431078668013568	N
143431364136538114	NONE
143432257976274944	P
143432744012226560	P
143433550866292736	N
143433620516900864	P
143434545948147714	P
143434890774462464	NONE
143434994935799808	N
143436480495366144	N
143437149814013954	P
143437602853359616	P
143438374081019905	N
143439316163641345	P
143440881071038464	P
143444386586427392	NONE
143444979598110721	NONE
143445411020025856	N
143445929842847744	N
143447134753140736	P
143448285607243776	N
143449776216748032	P
143450083411771392	P
143451457591586816	P
143452073193779202	P
143452879032819712	N
143453496371462144	P
143454198657318914	P
143454602757537792	P
143457105385500673	NONE
143458027759075328	P
143458169002266624	P
143458610666672128	P
143459198347395072	N
143459555882450944	P
143460119261356033	P
143460823837315072	P
143462129469624320	N
143463699464724481	N
143464081964273666	N
143464502996905984	N
143464610840850432	NONE
143466132299460609	N
143466760362926080	P
143468034370179075	N
143468042351939584	P
143468375086071808	N
143468686353776641	P
143471641106710528	N
143471909810610178	P
143473209331810304	N
143478815740526593	P
143479067356831744	N
143482056624705537	NONE
143487100438855680	P
143498516671627264	P
143504215036268544	P
143537742150766592	NONE
143538153343549440	P
143550439789559808	P
143559570789367809	P
143559807511691264	NONE
143560217513299968	N
143561055308750848	P
143566470784360448	P
143567788785664000	NONE
143568159780249600	P
143569318448349184	NEU
143569829419417600	N
143575794101387264	NONE
143581232721174529	P
143581699865976834	P
143582161310715904	N
143583838491246592	P
143583938793844736	N
143584592350281728	N
143586103474139136	P
143586186814963712	P
143587546155319296	P
143589546360184832	N
143594115190366208	P
143594156512649216	NONE
143594457881784321	N
143594909880942592	N
143595028818833408	N
143595335128858624	N
143595882657488896	N
143597902344892416	P
143597939204423680	N
143600432818827264	N
143600612616056832	NONE
143601155535159296	N
143601462759534592	P
143601760605450240	NONE
143603636210110464	NONE
143603920286130176	N
143604425125146624	P
143605238291636224	P
143605804161970177	NONE
143606184505647104	NONE
143606604565188608	N
143607840890830848	P
143609808338161664	N
143611150364454912	P
143611235991158785	N
143612008858787840	P
143612461386440704	P
143612553220722688	N
143613477750194176	P
143613573610995713	P
143613882265645057	NONE
143613890587144192	N
143614619246800896	N
143616138411130880	P
143616380762193920	N
143618220786581504	NONE
143618451569774592	N
143618809159360513	N
143619884901875712	P
143620814846181377	NONE
143620876070436864	N
143621813740634112	N
143621908653547521	NONE
143621985371553792	P
143622139738722305	NONE
143622204968534016	P
143623030202048512	NONE
143623629865885696	N
143624337298173952	N
143624781697253376	P
143625785528426497	N
143627701150945280	P
143627722864869377	N
143630949891047424	P
143632924560982016	N
143633535062904833	P
143633651500982272	P
143634076505616384	P
143634186413154304	NEU
143634694334976000	P
143636902405357568	P
143637784169693184	P
143639556166656000	P
143639611145584640	P
143640187317133312	P
143640762414936064	P
143640901577752576	P
143641023715885056	NONE
143641077369417729	NONE
143643319363313664	NONE
143643400770551808	P
143643438351523840	NONE
143643571000578049	P
143643573965963264	P
143643620942159872	P
143643739808735232	NONE
143643851465306112	P
143644015865241601	N
143644061276962816	N
143645101674078208	P
143645212399501313	P
143645605833621504	P
143646370862088192	N
143646665784569856	P
143646913567272960	NONE
143647429051420672	P
143647871084937216	P
143648214887837696	N
143648830301274112	N
143649182731870208	N
143649615911206913	NONE
143649850918060032	P
143650249280466944	P
143651741798375424	P
143651770952986625	P
143651813093158912	P
143652088147230721	P
143652200508440576	N
143652520114405377	N
143653170999066624	P
143653598222487553	N
143653800723488768	P
143654847198146560	NONE
143655913218260992	N
143656858807320577	P
143657217860706304	NONE
143657460622827520	N
143657495104200704	P
143658176871546880	N
143658213781405696	N
143658757199634432	P
143659295626637313	P
143660083941867520	P
143660993686417409	P
143661010258116609	N
143661190902591488	NONE
143661454925639680	NONE
143663028666245120	NONE
143663579374174208	P
143663813848350720	N
143663882043523072	P
143664192480747520	NONE
143664285221003264	N
143664487587790848	N
143664553094418432	P
143664683981877250	N
143665057363013632	NONE
143665270614007808	N
143665528857305089	N
143666032526106624	N
143666687357620224	N
143666771965128705	N
143666805725085696	P
143667660868173824	N
143667793613697024	N
143668048191160320	N
143668318589566976	N
143668788112535552	N
143668804097032192	P
143669247736950784	P
143669782804316160	N
143670511686262784	NONE
143671619724902400	N
143674237733965825	N
143678026893377538	P
143678533892448256	N
143679075666493441	NONE
143679199864045568	P
143679449039249408	N
143679489296187394	N
143679643319410688	P
143680057968295936	P
143680088473468929	N
143680922116571136	N
143681501731631104	N
143682326646366208	N
143682454069329920	N
143682487246262272	N
143682534595768321	P
143683397770948608	NONE
143684122970292224	NONE
143686208134983680	P
143686473781227520	N
143686558623612928	N
143686651405799425	P
143686826190835713	P
143686852522680320	N
143686862425423873	N
143687616808759296	N
143687748518289408	P
143688482118840320	P
143688740454412289	P
143690333677568000	P
143692325762252801	N
143692884422557696	P
143693195107241984	N
143693306742845440	N
143693591460581378	P
